# Region type : patch inlet
# Faces  :      1347
# Area   :      1.67632194e-04
# Time          	sum(phi)
0.023584        	-1.27609504e-04
0.023588        	-1.27608851e-04
0.023592        	-1.27608197e-04
0.023596        	-1.27607540e-04
0.0236          	-1.27606882e-04
0.023604        	-1.27606224e-04
0.023608        	-1.27605565e-04
0.023612        	-1.27604909e-04
0.023616        	-1.27604255e-04
0.02362         	-1.27603606e-04
0.023624        	-1.27602962e-04
0.023628        	-1.27602324e-04
0.023632        	-1.27601690e-04
0.023636        	-1.27601061e-04
0.02364         	-1.27600437e-04
0.023644        	-1.27599816e-04
0.023648        	-1.27599201e-04
0.023652        	-1.27598593e-04
0.023656        	-1.27597991e-04
0.02366         	-1.27597400e-04
0.023664        	-1.27596820e-04
0.023668        	-1.27596253e-04
0.023672        	-1.27595700e-04
0.023676        	-1.27595158e-04
0.02368         	-1.27594630e-04
0.023684        	-1.27594114e-04
0.023688        	-1.27593612e-04
0.023692        	-1.27593124e-04
0.023696        	-1.27592653e-04
0.0237          	-1.27592197e-04
0.023704        	-1.27591756e-04
0.023708        	-1.27591327e-04
0.023712        	-1.27590908e-04
0.023716        	-1.27590499e-04
0.02372         	-1.27590097e-04
0.023724        	-1.27589699e-04
0.023728        	-1.27589305e-04
0.023732        	-1.27588913e-04
0.023736        	-1.27588521e-04
0.02374         	-1.27588129e-04
0.023744        	-1.27587735e-04
0.023748        	-1.27587340e-04
0.023752        	-1.27586942e-04
0.023756        	-1.27586539e-04
0.02376         	-1.27586131e-04
0.023764        	-1.27585717e-04
0.023768        	-1.27585296e-04
0.023772        	-1.27584866e-04
0.023776        	-1.27584428e-04
0.02378         	-1.27583980e-04
0.023784        	-1.27583523e-04
0.023788        	-1.27583057e-04
0.023792        	-1.27582581e-04
0.023796        	-1.27582096e-04
0.0238          	-1.27581602e-04
0.023804        	-1.27581099e-04
0.023808        	-1.27580587e-04
0.023812        	-1.27580068e-04
0.023816        	-1.27579542e-04
0.02382         	-1.27579009e-04
0.023824        	-1.27578468e-04
0.023828        	-1.27577919e-04
0.023832        	-1.27577364e-04
0.023836        	-1.27576803e-04
0.02384         	-1.27576237e-04
0.023844        	-1.27575667e-04
0.023848        	-1.27575095e-04
0.023852        	-1.27574521e-04
0.023856        	-1.27573947e-04
0.02386         	-1.27573373e-04
0.023864        	-1.27572800e-04
0.023868        	-1.27572229e-04
0.023872        	-1.27571661e-04
0.023876        	-1.27571096e-04
0.02388         	-1.27570535e-04
0.023884        	-1.27569978e-04
0.023888        	-1.27569425e-04
0.023892        	-1.27568878e-04
0.023896        	-1.27568338e-04
0.0239          	-1.27567805e-04
0.023904        	-1.27567280e-04
0.023908        	-1.27566764e-04
0.023912        	-1.27566258e-04
0.023916        	-1.27565764e-04
0.02392         	-1.27565285e-04
0.023924        	-1.27564821e-04
0.023928        	-1.27564373e-04
0.023932        	-1.27563942e-04
0.023936        	-1.27563527e-04
0.02394         	-1.27563126e-04
0.023944        	-1.27562738e-04
0.023948        	-1.27562361e-04
0.023952        	-1.27561995e-04
0.023956        	-1.27561638e-04
0.02396         	-1.27561290e-04
0.023964        	-1.27560950e-04
0.023968        	-1.27560619e-04
0.023972        	-1.27560295e-04
0.023976        	-1.27559977e-04
0.02398         	-1.27559664e-04
0.023984        	-1.27559356e-04
0.023988        	-1.27559051e-04
0.023992        	-1.27558748e-04
0.023996        	-1.27558447e-04
0.024           	-1.27558147e-04
0.024004        	-1.27557845e-04
0.024008        	-1.27557540e-04
0.024012        	-1.27557231e-04
0.024016        	-1.27556918e-04
0.02402         	-1.27556598e-04
0.024024        	-1.27556270e-04
0.024028        	-1.27555934e-04
0.024032        	-1.27555589e-04
0.024036        	-1.27555232e-04
0.02404         	-1.27554862e-04
0.024044        	-1.27554480e-04
0.024048        	-1.27554084e-04
0.024052        	-1.27553674e-04
0.024056        	-1.27553250e-04
0.02406         	-1.27552814e-04
0.024064        	-1.27552366e-04
0.024068        	-1.27551905e-04
0.024072        	-1.27551434e-04
0.024076        	-1.27550951e-04
0.02408         	-1.27550458e-04
0.024084        	-1.27549957e-04
0.024088        	-1.27549451e-04
0.024092        	-1.27548939e-04
0.024096        	-1.27548422e-04
0.0241          	-1.27547902e-04
0.024104        	-1.27547380e-04
0.024108        	-1.27546855e-04
0.024112        	-1.27546329e-04
0.024116        	-1.27545807e-04
0.02412         	-1.27545289e-04
0.024124        	-1.27544778e-04
0.024128        	-1.27544275e-04
0.024132        	-1.27543783e-04
0.024136        	-1.27543304e-04
0.02414         	-1.27542841e-04
0.024144        	-1.27542392e-04
0.024148        	-1.27541958e-04
0.024152        	-1.27541540e-04
0.024156        	-1.27541138e-04
0.02416         	-1.27540753e-04
0.024164        	-1.27540385e-04
0.024168        	-1.27540032e-04
0.024172        	-1.27539694e-04
0.024176        	-1.27539369e-04
0.02418         	-1.27539056e-04
0.024184        	-1.27538750e-04
0.024188        	-1.27538451e-04
0.024192        	-1.27538157e-04
0.024196        	-1.27537865e-04
0.0242          	-1.27537577e-04
0.024204        	-1.27537290e-04
0.024208        	-1.27537004e-04
0.024212        	-1.27536716e-04
0.024216        	-1.27536428e-04
0.02422         	-1.27536138e-04
0.024224        	-1.27535846e-04
0.024228        	-1.27535551e-04
0.024232        	-1.27535252e-04
0.024236        	-1.27534945e-04
0.02424         	-1.27534632e-04
0.024244        	-1.27534311e-04
0.024248        	-1.27533980e-04
0.024252        	-1.27533638e-04
0.024256        	-1.27533285e-04
0.02426         	-1.27532918e-04
0.024264        	-1.27532538e-04
0.024268        	-1.27532144e-04
0.024272        	-1.27531737e-04
0.024276        	-1.27531318e-04
0.02428         	-1.27530887e-04
0.024284        	-1.27530445e-04
0.024288        	-1.27529990e-04
0.024292        	-1.27529524e-04
0.024296        	-1.27529045e-04
0.0243          	-1.27528555e-04
0.024304        	-1.27528053e-04
0.024308        	-1.27527540e-04
0.024312        	-1.27527017e-04
0.024316        	-1.27526485e-04
0.02432         	-1.27525946e-04
0.024324        	-1.27525400e-04
0.024328        	-1.27524849e-04
0.024332        	-1.27524294e-04
0.024336        	-1.27523737e-04
0.02434         	-1.27523180e-04
0.024344        	-1.27522627e-04
0.024348        	-1.27522077e-04
0.024352        	-1.27521533e-04
0.024356        	-1.27520997e-04
0.02436         	-1.27520467e-04
0.024364        	-1.27519946e-04
0.024368        	-1.27519432e-04
0.024372        	-1.27518926e-04
0.024376        	-1.27518428e-04
0.02438         	-1.27517937e-04
0.024384        	-1.27517454e-04
0.024388        	-1.27516979e-04
0.024392        	-1.27516510e-04
0.024396        	-1.27516048e-04
0.0244          	-1.27515594e-04
0.024404        	-1.27515149e-04
0.024408        	-1.27514709e-04
0.024412        	-1.27514275e-04
0.024416        	-1.27513847e-04
0.02442         	-1.27513425e-04
0.024424        	-1.27513005e-04
0.024428        	-1.27512590e-04
0.024432        	-1.27512177e-04
0.024436        	-1.27511766e-04
0.02444         	-1.27511355e-04
0.024444        	-1.27510945e-04
0.024448        	-1.27510533e-04
0.024452        	-1.27510120e-04
0.024456        	-1.27509705e-04
0.02446         	-1.27509288e-04
0.024464        	-1.27508870e-04
0.024468        	-1.27508449e-04
0.024472        	-1.27508028e-04
0.024476        	-1.27507606e-04
0.02448         	-1.27507184e-04
0.024484        	-1.27506763e-04
0.024488        	-1.27506344e-04
0.024492        	-1.27505927e-04
0.024496        	-1.27505512e-04
0.0245          	-1.27505100e-04
0.024504        	-1.27504690e-04
0.024508        	-1.27504284e-04
0.024512        	-1.27503880e-04
0.024516        	-1.27503480e-04
0.02452         	-1.27503084e-04
0.024524        	-1.27502692e-04
0.024528        	-1.27502308e-04
0.024532        	-1.27501932e-04
0.024536        	-1.27501566e-04
0.02454         	-1.27501210e-04
0.024544        	-1.27500866e-04
0.024548        	-1.27500533e-04
0.024552        	-1.27500209e-04
0.024556        	-1.27499895e-04
0.02456         	-1.27499588e-04
0.024564        	-1.27499287e-04
0.024568        	-1.27498991e-04
0.024572        	-1.27498698e-04
0.024576        	-1.27498408e-04
0.02458         	-1.27498119e-04
0.024584        	-1.27497831e-04
0.024588        	-1.27497544e-04
0.024592        	-1.27497259e-04
0.024596        	-1.27496976e-04
0.0246          	-1.27496694e-04
0.024604        	-1.27496413e-04
0.024608        	-1.27496134e-04
0.024612        	-1.27495855e-04
0.024616        	-1.27495577e-04
0.02462         	-1.27495300e-04
0.024624        	-1.27495023e-04
0.024628        	-1.27494747e-04
0.024632        	-1.27494470e-04
0.024636        	-1.27494189e-04
0.02464         	-1.27493905e-04
0.024644        	-1.27493612e-04
0.024648        	-1.27493311e-04
0.024652        	-1.27492999e-04
0.024656        	-1.27492677e-04
0.02466         	-1.27492343e-04
0.024664        	-1.27491999e-04
0.024668        	-1.27491644e-04
0.024672        	-1.27491277e-04
0.024676        	-1.27490898e-04
0.02468         	-1.27490508e-04
0.024684        	-1.27490106e-04
0.024688        	-1.27489694e-04
0.024692        	-1.27489272e-04
0.024696        	-1.27488839e-04
0.0247          	-1.27488396e-04
0.024704        	-1.27487944e-04
0.024708        	-1.27487482e-04
0.024712        	-1.27487011e-04
0.024716        	-1.27486534e-04
0.02472         	-1.27486052e-04
0.024724        	-1.27485567e-04
0.024728        	-1.27485080e-04
0.024732        	-1.27484594e-04
0.024736        	-1.27484111e-04
0.02474         	-1.27483631e-04
0.024744        	-1.27483157e-04
0.024748        	-1.27482688e-04
0.024752        	-1.27482224e-04
0.024756        	-1.27481765e-04
0.02476         	-1.27481312e-04
0.024764        	-1.27480863e-04
0.024768        	-1.27480418e-04
0.024772        	-1.27479976e-04
0.024776        	-1.27479535e-04
0.02478         	-1.27479093e-04
0.024784        	-1.27478650e-04
0.024788        	-1.27478205e-04
0.024792        	-1.27477757e-04
0.024796        	-1.27477309e-04
0.0248          	-1.27476860e-04
0.024804        	-1.27476411e-04
0.024808        	-1.27475964e-04
0.024812        	-1.27475517e-04
0.024816        	-1.27475071e-04
0.02482         	-1.27474624e-04
0.024824        	-1.27474175e-04
0.024828        	-1.27473719e-04
0.024832        	-1.27473256e-04
0.024836        	-1.27472785e-04
0.02484         	-1.27472306e-04
0.024844        	-1.27471819e-04
0.024848        	-1.27471324e-04
0.024852        	-1.27470822e-04
0.024856        	-1.27470314e-04
0.02486         	-1.27469801e-04
0.024864        	-1.27469285e-04
0.024868        	-1.27468765e-04
0.024872        	-1.27468244e-04
0.024876        	-1.27467721e-04
0.02488         	-1.27467199e-04
0.024884        	-1.27466680e-04
0.024888        	-1.27466166e-04
0.024892        	-1.27465656e-04
0.024896        	-1.27465151e-04
0.0249          	-1.27464651e-04
0.024904        	-1.27464154e-04
0.024908        	-1.27463664e-04
0.024912        	-1.27463181e-04
0.024916        	-1.27462705e-04
0.02492         	-1.27462236e-04
0.024924        	-1.27461773e-04
0.024928        	-1.27461316e-04
0.024932        	-1.27460865e-04
0.024936        	-1.27460422e-04
0.02494         	-1.27459988e-04
0.024944        	-1.27459561e-04
0.024948        	-1.27459141e-04
0.024952        	-1.27458725e-04
0.024956        	-1.27458312e-04
0.02496         	-1.27457900e-04
0.024964        	-1.27457487e-04
0.024968        	-1.27457074e-04
0.024972        	-1.27456663e-04
0.024976        	-1.27456254e-04
0.02498         	-1.27455849e-04
0.024984        	-1.27455448e-04
0.024988        	-1.27455049e-04
0.024992        	-1.27454655e-04
0.024996        	-1.27454266e-04
0.025           	-1.27453880e-04
0.025004        	-1.27453498e-04
0.025008        	-1.27453120e-04
0.025012        	-1.27452746e-04
0.025016        	-1.27452376e-04
0.02502         	-1.27452010e-04
0.025024        	-1.27451646e-04
0.025028        	-1.27451286e-04
0.025032        	-1.27450928e-04
0.025036        	-1.27450572e-04
0.02504         	-1.27450218e-04
0.025044        	-1.27449865e-04
0.025048        	-1.27449513e-04
0.025052        	-1.27449162e-04
0.025056        	-1.27448810e-04
0.02506         	-1.27448458e-04
0.025064        	-1.27448106e-04
0.025068        	-1.27447752e-04
0.025072        	-1.27447397e-04
0.025076        	-1.27447040e-04
0.02508         	-1.27446682e-04
0.025084        	-1.27446323e-04
0.025088        	-1.27445961e-04
0.025092        	-1.27445597e-04
0.025096        	-1.27445229e-04
0.0251          	-1.27444856e-04
0.025104        	-1.27444477e-04
0.025108        	-1.27444093e-04
0.025112        	-1.27443701e-04
0.025116        	-1.27443301e-04
0.02512         	-1.27442892e-04
0.025124        	-1.27442474e-04
0.025128        	-1.27442048e-04
0.025132        	-1.27441614e-04
0.025136        	-1.27441173e-04
0.02514         	-1.27440728e-04
0.025144        	-1.27440280e-04
0.025148        	-1.27439829e-04
0.025152        	-1.27439378e-04
0.025156        	-1.27438925e-04
0.02516         	-1.27438471e-04
0.025164        	-1.27438018e-04
0.025168        	-1.27437566e-04
0.025172        	-1.27437115e-04
0.025176        	-1.27436667e-04
0.02518         	-1.27436222e-04
0.025184        	-1.27435781e-04
0.025188        	-1.27435343e-04
0.025192        	-1.27434908e-04
0.025196        	-1.27434476e-04
0.0252          	-1.27434046e-04
0.025204        	-1.27433617e-04
0.025208        	-1.27433187e-04
0.025212        	-1.27432756e-04
0.025216        	-1.27432324e-04
0.02522         	-1.27431889e-04
0.025224        	-1.27431450e-04
0.025228        	-1.27431009e-04
0.025232        	-1.27430566e-04
0.025236        	-1.27430121e-04
0.02524         	-1.27429676e-04
0.025244        	-1.27429230e-04
0.025248        	-1.27428786e-04
0.025252        	-1.27428342e-04
0.025256        	-1.27427899e-04
0.02526         	-1.27427456e-04
0.025264        	-1.27427014e-04
0.025268        	-1.27426572e-04
0.025272        	-1.27426130e-04
0.025276        	-1.27425688e-04
0.02528         	-1.27425244e-04
0.025284        	-1.27424798e-04
0.025288        	-1.27424348e-04
0.025292        	-1.27423895e-04
0.025296        	-1.27423438e-04
0.0253          	-1.27422976e-04
0.025304        	-1.27422509e-04
0.025308        	-1.27422037e-04
0.025312        	-1.27421559e-04
0.025316        	-1.27421076e-04
0.02532         	-1.27420588e-04
0.025324        	-1.27420096e-04
0.025328        	-1.27419604e-04
0.025332        	-1.27419112e-04
0.025336        	-1.27418621e-04
0.02534         	-1.27418133e-04
0.025344        	-1.27417649e-04
0.025348        	-1.27417169e-04
0.025352        	-1.27416695e-04
0.025356        	-1.27416225e-04
0.02536         	-1.27415759e-04
0.025364        	-1.27415299e-04
0.025368        	-1.27414842e-04
0.025372        	-1.27414390e-04
0.025376        	-1.27413941e-04
0.02538         	-1.27413493e-04
0.025384        	-1.27413045e-04
0.025388        	-1.27412597e-04
0.025392        	-1.27412147e-04
0.025396        	-1.27411694e-04
0.0254          	-1.27411237e-04
0.025404        	-1.27410773e-04
0.025408        	-1.27410299e-04
0.025412        	-1.27409814e-04
0.025416        	-1.27409319e-04
0.02542         	-1.27408813e-04
0.025424        	-1.27408299e-04
0.025428        	-1.27407776e-04
0.025432        	-1.27407247e-04
0.025436        	-1.27406712e-04
0.02544         	-1.27406173e-04
0.025444        	-1.27405633e-04
0.025448        	-1.27405092e-04
0.025452        	-1.27404554e-04
0.025456        	-1.27404019e-04
0.02546         	-1.27403492e-04
0.025464        	-1.27402973e-04
0.025468        	-1.27402465e-04
0.025472        	-1.27401970e-04
0.025476        	-1.27401487e-04
0.02548         	-1.27401018e-04
0.025484        	-1.27400560e-04
0.025488        	-1.27400114e-04
0.025492        	-1.27399679e-04
0.025496        	-1.27399251e-04
0.0255          	-1.27398828e-04
0.025504        	-1.27398408e-04
0.025508        	-1.27397987e-04
0.025512        	-1.27397564e-04
0.025516        	-1.27397137e-04
0.02552         	-1.27396704e-04
0.025524        	-1.27396268e-04
0.025528        	-1.27395830e-04
0.025532        	-1.27395388e-04
0.025536        	-1.27394943e-04
0.02554         	-1.27394493e-04
0.025544        	-1.27394040e-04
0.025548        	-1.27393584e-04
